score_min,score_max,score_mean,score_std,auroc,auprc,average_precision,log_loss,brier_score,split
0.0058436481894712,0.9937040990659328,0.39164802141883015,0.30687676534712244,0.8851822222222223,0.6911534618821266,0.6911534618821266,0.43375484564020356,0.14112400162169492,train
0.0063474786064829,1.0,0.35318973845618357,0.30120190552608084,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.47012363905288773,0.14838372411221018,valid
0.0092951952708881,0.9981620572663652,0.3739731270374346,0.31144341269149445,0.8312185,0.3092723291520748,0.3092723291520748,0.582832806566003,0.1900855760210838,test
